OCC_CODE,OCC_TITLE,TOT_EMP,A_PCT25,A_MEDIAN,A_PCT75,AIOE
37-3011,Landscaping and Groundskeeping Workers,914230,30400.0,35890.0,42020.0,-1.824293
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",22740,35730.0,41440.0,48170.0,-0.8847935
37-3013,Tree Trimmers and Pruners,48150,37950.0,47080.0,58860.0,-1.727035
39-2011,Animal Trainers,17710,29660.0,35620.0,46250.0,-0.9167759
39-2021,Animal Caretakers,256670,26370.0,29530.0,35450.0,-0.8890408
39-3011,Gambling Dealers,71290,22060.0,29120.0,37630.0,0.0605832
39-3012,Gambling and Sports Book Writers and Runners,7910,24760.0,28940.0,36230.0,0.4652752
39-3021,Motion Picture Projectionists,1900,26380.0,33360.0,38490.0,-0.3786598
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",98350,22240.0,27650.0,32450.0,-0.2420959
39-3091,Amusement and Recreation Attendants,324580,22790.0,27780.0,31970.0,-0.5246153
39-3092,Costume Attendants,5730,37220.0,48470.0,65330.0,-0.4533608
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",12130,25730.0,30210.0,36010.0,-0.3454376
39-4011,Embalmers,3950,41490.0,49910.0,62680.0,-0.7311451
39-4021,Funeral Attendants,32950,27880.0,31160.0,37270.0,-0.5445412
39-4031,"Morticians, Undertakers, and Funeral Arrangers",23940,38480.0,51570.0,71360.0,-0.1903759
39-5011,Barbers,12690,28930.0,34990.0,46770.0,-0.7294621
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",298050,27400.0,33290.0,45710.0,-0.6824517
39-5091,"Makeup Artists, Theatrical and Performance",2970,48420.0,96370.0,107450.0,-0.4596138
39-5092,Manicurists and Pedicurists,138020,29120.0,31130.0,35110.0,0.0335124
39-5093,Shampooers,7480,24650.0,27860.0,30190.0,-0.905371
39-5094,Skincare Specialists,61990,31020.0,38060.0,53050.0,-0.2628396
39-6011,Baggage Porters and Bellhops,26520,27240.0,31510.0,36600.0,-1.272015
39-6012,Concierges,37600,30460.0,35560.0,42880.0,0.855832
39-9011,Childcare Workers,459460,23530.0,28520.0,33870.0,-0.3834794
39-9031,Exercise Trainers and Group Fitness Instructors,250540,31530.0,45380.0,60060.0,-2.111948
39-9032,Recreation Workers,270380,27040.0,31680.0,37500.0,-0.2441154
39-9041,Residential Advisors,86770,29800.0,35720.0,43430.0,0.4746119
41-1011,First-Line Supervisors of Retail Sales Workers,1097160,35900.0,45250.0,57860.0,0.0191826
41-1012,First-Line Supervisors of Non-Retail Sales Workers,237520,63150.0,82850.0,115320.0,1.316195
41-2011,Cashiers,3296040,23920.0,28240.0,31690.0,-0.2480887
41-2012,Gambling Change Persons and Booth Cashiers,18800,24960.0,30010.0,36800.0,-0.0500926
41-2021,Counter and Rental Clerks,370770,29680.0,35830.0,44960.0,0.0784367
41-2022,Parts Salespersons,259280,29030.0,35800.0,46270.0,-0.1184909
41-2031,Retail Salespersons,3640040,26950.0,30600.0,36090.0,0.0873069
41-3011,Advertising Sales Agents,106560,39990.0,58450.0,82880.0,1.162588
41-3021,Insurance Sales Agents,445540,40030.0,57860.0,81970.0,1.341258
41-3031,"Securities, Commodities, and Financial Services Sales Agents",443220,48300.0,67480.0,110710.0,1.256298
41-3041,Travel Agents,53180,36590.0,46400.0,58520.0,1.133598
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",290830,62500.0,97710.0,138180.0,0.8911985
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1273400,47220.0,63230.0,93280.0,0.8224681
41-9011,Demonstrators and Product Promoters,43410,29420.0,34770.0,41620.0,0.1235652
41-9012,Models,2070,29540.0,43130.0,95000.0,-1.122021
41-9021,Real Estate Brokers,52310,49280.0,62190.0,97320.0,1.149681
41-9022,Real Estate Sales Agents,193010,36090.0,49980.0,78240.0,0.8649445
41-9031,Sales Engineers,59700,82940.0,108530.0,155180.0,1.145416
41-9041,Telemarketers,96520,27360.0,31030.0,36990.0,1.118129
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",8640,25130.0,31100.0,39030.0,1.107101
43-1011,First-Line Supervisors of Office and Administrative Support Workers,1495440,48040.0,61370.0,77430.0,1.038688
43-2011,"Switchboard Operators, Including Answering Service",47430,29650.0,34670.0,40070.0,0.9832644
43-2021,Telephone Operators,4030,31220.0,38330.0,49510.0,1.019712
43-3011,Bill and Account Collectors,202840,34800.0,39470.0,48290.0,1.271991
43-3021,Billing and Posting Clerks,441980,36800.0,42810.0,49520.0,1.333455
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1550750,37180.0,45860.0,55310.0,1.039749
43-3041,Gambling Cage Workers,11730,28230.0,31720.0,37200.0,0.4026518
43-3051,Payroll and Timekeeping Clerks,159190,40470.0,49630.0,61170.0,1.257632
43-3061,Procurement Clerks,63340,37800.0,45240.0,53100.0,1.487838
43-3071,Tellers,352440,31140.0,36380.0,39450.0,0.4727723
43-4011,Brokerage Clerks,42700,48070.0,54680.0,63500.0,1.144877
43-4021,Correspondence Clerks,4970,34740.0,38700.0,48140.0,1.149758
43-4031,"Court, Municipal, and License Clerks",159760,36440.0,44140.0,51990.0,1.166267
43-4041,"Credit Authorizers, Checkers, and Clerks",16290,36500.0,44830.0,53290.0,1.440296
43-4051,Customer Service Representatives,2879840,31520.0,37780.0,47010.0,0.9562519
43-4061,"Eligibility Interviewers, Government Programs",149760,39060.0,49230.0,59680.0,1.226286
43-4071,File Clerks,87250,31030.0,37290.0,46570.0,0.2839743
43-4081,"Hotel, Motel, and Resort Desk Clerks",243180,25630.0,28910.0,34380.0,0.6063127
43-4111,"Interviewers, Except Eligibility and Loan",168680,33930.0,38700.0,46910.0,1.297031
43-4121,"Library Assistants, Clerical",77660,26620.0,31150.0,38960.0,0.2038919
43-4131,Loan Interviewers and Clerks,242630,37890.0,46490.0,53740.0,1.364395
43-4141,New Accounts Clerks,45170,36620.0,40820.0,47230.0,1.174998
43-4151,Order Clerks,113500,33070.0,38060.0,46670.0,0.8388861
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",103680,38370.0,45930.0,53080.0,1.353098
43-4171,Receptionists and Information Clerks,1011170,28960.0,33960.0,38170.0,1.013186
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,119130,33940.0,39160.0,61310.0,0.227312
43-5011,Cargo and Freight Agents,93480,38400.0,46860.0,58710.0,1.405415
43-5021,Couriers and Messengers,75800,30550.0,35280.0,39730.0,-0.9591126
43-5031,Public Safety Telecommunicators,95730,37720.0,46900.0,59440.0,0.9074452
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",206370,36090.0,44830.0,57320.0,1.234523
43-5041,"Meter Readers, Utilities",20460,34660.0,44760.0,61980.0,-0.9723772
43-5051,Postal Service Clerks,77690,50150.0,56200.0,68310.0,-0.5186997
43-5052,Postal Service Mail Carriers,326760,43580.0,54250.0,71340.0,-1.064715
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",119530,39770.0,49130.0,67160.0,-1.185001
43-5061,"Production, Planning, and Expediting Clerks",389920,40800.0,50630.0,64400.0,0.6999103
43-5071,"Shipping, Receiving, and Inventory Clerks",848240,32800.0,37760.0,46050.0,-0.7463213
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",52610,34490.0,39950.0,47130.0,-0.1860789
43-6011,Executive Secretaries and Executive Administrative Assistants,475240,53070.0,65980.0,81930.0,1.079643
43-6012,Legal Secretaries and Administrative Assistants,159940,38960.0,48780.0,64590.0,1.014541
43-6013,Medical Secretaries and Administrative Assistants,682630,35240.0,38500.0,46550.0,1.217982
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",1826710,34620.0,41000.0,49920.0,1.099056
43-9021,Data Entry Keyers,157380,30830.0,36190.0,43540.0,0.3108081
43-9022,Word Processors and Typists,41990,36970.0,44330.0,50380.0,0.6219606
43-9031,Desktop Publishers,6560,33720.0,47910.0,68000.0,0.3437743
43-9041,Insurance Claims and Policy Processing Clerks,227580,37710.0,46080.0,54890.0,1.240201
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",67750,30390.0,35070.0,39920.0,-0.8184676
43-9061,"Office Clerks, General",2517350,31180.0,38040.0,47880.0,0.9888986
43-9071,"Office Machine Operators, Except Computer",30410,30920.0,36710.0,42250.0,-0.5171404
43-9081,Proofreaders and Copy Markers,5120,34870.0,45410.0,57940.0,1.288375
43-9111,Statistical Assistants,6710,41330.0,48880.0,64560.0,1.389965
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",27670,42850.0,54490.0,70640.0,-0.4791843
45-2011,Agricultural Inspectors,14000,36610.0,44720.0,57740.0,0.1704867
45-2021,Animal Breeders,1270,36700.0,45320.0,60240.0,-1.044292
45-2041,"Graders and Sorters, Agricultural Products",23280,30190.0,32550.0,35280.0,-1.370968
45-2091,Agricultural Equipment Operators,28830,33540.0,37780.0,44930.0,-1.145156
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",284000,31040.0,33000.0,35210.0,-1.601349
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",33020,28770.0,34150.0,41600.0,-1.108432
45-4011,Forest and Conservation Workers,6080,31200.0,32270.0,39690.0,-1.064205
45-4021,Fallers,4530,40980.0,49160.0,64340.0,-1.795407
45-4022,Logging Equipment Operators,24780,36060.0,46400.0,55720.0,-1.003702
45-4023,Log Graders and Scalers,3950,35370.0,42370.0,51560.0,-0.4768305
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,720900,59100.0,74080.0,93800.0,-0.3054048
47-2011,Boilermakers,13570,58100.0,66920.0,81080.0,-1.097532
47-2021,Brickmasons and Blockmasons,55530,47300.0,59000.0,74000.0,-1.75434
47-2022,Stonemasons,10220,42410.0,50210.0,64150.0,-1.714759
47-2031,Carpenters,689770,43870.0,51390.0,66240.0,-1.323631
47-2041,Carpet Installers,17400,35700.0,45240.0,60350.0,-1.564577
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",20710,38300.0,48870.0,64920.0,-1.301024
47-2043,Floor Sanders and Finishers,4270,35600.0,46060.0,60500.0,-1.748722
47-2044,Tile and Stone Setters,40760,38800.0,48340.0,62000.0,-1.22543
47-2051,Cement Masons and Concrete Finishers,196730,39780.0,48300.0,60950.0,-1.777407
47-2053,Terrazzo Workers and Finishers,1460,44310.0,52330.0,65850.0,-1.776065
47-2061,Construction Laborers,1012780,35330.0,40750.0,51200.0,-1.622988
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",41470,38760.0,47270.0,60790.0,-1.184739
47-2072,Pile Driver Operators,3290,48050.0,64310.0,94340.0,-1.220009
47-2073,Operating Engineers and Other Construction Equipment Operators,423040,43820.0,51430.0,68330.0,-0.8815078
47-2081,Drywall and Ceiling Tile Installers,91590,41840.0,50440.0,65420.0,-1.647971
47-2082,Tapers,14290,46830.0,62360.0,81950.0,-1.540774
47-2111,Electricians,690050,47200.0,60240.0,78210.0,-0.7796905
47-2121,Glaziers,51630,39220.0,48720.0,62360.0,-1.388901
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",33130,36350.0,45380.0,57530.0,-1.618772
47-2132,"Insulation Workers, Mechanical",25660,44540.0,50590.0,67480.0,-1.268615
47-2141,"Painters, Construction and Maintenance",215680,37620.0,46090.0,57300.0,-1.58799
47-2142,Paperhangers,2220,33050.0,44930.0,57800.0,-1.72753
47-2151,Pipelayers,36070,38300.0,45990.0,59700.0,-1.225611
47-2152,"Plumbers, Pipefitters, and Steamfitters",427920,46630.0,60090.0,78960.0,-1.121219
47-2161,Plasterers and Stucco Masons,25950,40920.0,49730.0,62410.0,-1.755588
47-2171,Reinforcing Iron and Rebar Workers,17270,45760.0,51070.0,63690.0,-1.970997
47-2181,Roofers,131980,38230.0,47920.0,60430.0,-1.752941
47-2211,Sheet Metal Workers,120810,41590.0,55350.0,76410.0,-1.174972
47-2221,Structural Iron and Steel Workers,66810,46910.0,60500.0,79120.0,-1.780065
47-2231,Solar Photovoltaic Installers,27760,37440.0,45230.0,53700.0,-0.9441692
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",17730,35620.0,39430.0,47690.0,-1.94229
47-3012,Helpers--Carpenters,24580,32080.0,37490.0,44870.0,-1.425282
47-3013,Helpers--Electricians,71000,31560.0,37070.0,44720.0,-1.506896
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",8630,30670.0,36080.0,42790.0,-2.04484
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",46760,31110.0,36340.0,41600.0,-1.678876
47-3016,Helpers--Roofers,5790,33440.0,37020.0,44100.0,-1.89822
47-4011,Construction and Building Inspectors,128950,50520.0,64480.0,82240.0,0.2860245
47-4021,Elevator and Escalator Installers and Repairers,24380,64810.0,99000.0,119350.0,-0.8604742
47-4031,Fence Erectors,27060,35180.0,39840.0,48610.0,-1.902113
47-4041,Hazardous Materials Removal Workers,46780,37640.0,46690.0,60940.0,-0.6887439
47-4051,Highway Maintenance Workers,143330,36640.0,44930.0,52400.0,-1.27909
47-4061,Rail-Track Laying and Maintenance Equipment Operators,18600,47680.0,63230.0,78930.0,-1.39906
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,27660,37180.0,45610.0,54600.0,-1.210591
47-5011,"Derrick Operators, Oil and Gas",10950,43590.0,51220.0,61570.0,-1.415002
47-5012,"Rotary Drill Operators, Oil and Gas",12190,46250.0,55260.0,72790.0,-0.7737326
47-5013,"Service Unit Operators, Oil and Gas",36320,41010.0,50140.0,64680.0,-0.971916
47-5041,Continuous Mining Machine Operators,13500,47650.0,57360.0,64990.0,-1.165492
47-5051,"Rock Splitters, Quarry",3910,36770.0,46010.0,56030.0,-1.763494
47-5071,"Roustabouts, Oil and Gas",39100,36780.0,43590.0,50780.0,-1.518977
47-5081,Helpers--Extraction Workers,6910,36340.0,43110.0,52150.0,-1.543154
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",559050,56760.0,73140.0,92560.0,-0.0205169
49-2011,"Computer, Automated Teller, and Office Machine Repairers",81440,36600.0,44910.0,55680.0,-0.3458247
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",13020,46400.0,59720.0,77260.0,-0.6335382
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",168180,46690.0,59960.0,76550.0,-0.853048
49-2091,Avionics Technicians,20200,58760.0,75450.0,89970.0,-0.1728535
49-2092,"Electric Motor, Power Tool, and Related Repairers",15390,38810.0,48260.0,60350.0,-0.8106341
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",8530,58120.0,73630.0,84520.0,-0.8303875
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",51650,51230.0,64030.0,78440.0,-0.4632031
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",25440,71030.0,93720.0,104720.0,-0.5522636
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",9450,36360.0,41600.0,51230.0,-0.7915968
49-2097,Audiovisual Equipment Installers and Repairers,22200,36930.0,44960.0,57000.0,-0.571284
49-2098,Security and Fire Alarm Systems Installers,80720,40360.0,50130.0,63250.0,-0.6926484
49-3011,Aircraft Mechanics and Service Technicians,134070,55710.0,70010.0,84340.0,-0.6551197
49-3021,Automotive Body and Related Repairers,138760,38680.0,47670.0,61250.0,-1.180589
49-3022,Automotive Glass Installers and Repairers,17370,36030.0,43700.0,49580.0,-1.202285
49-3023,Automotive Service Technicians and Mechanics,664070,35910.0,46970.0,60740.0,-0.9547055
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,271720,45670.0,54360.0,64180.0,-1.010472
49-3041,Farm Equipment Mechanics and Service Technicians,35280,38320.0,48010.0,60060.0,-1.20703
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",158350,47840.0,59440.0,68720.0,-1.169815
49-3043,Rail Car Repairers,19830,47050.0,62510.0,74630.0,-1.448102
49-3051,Motorboat Mechanics and Service Technicians,24920,38260.0,48280.0,59630.0,-0.8863602
49-3052,Motorcycle Mechanics,14700,35000.0,43370.0,51570.0,-0.763721
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,35570,34680.0,40030.0,48530.0,-0.8941408
49-3091,Bicycle Repairers,13760,30680.0,36250.0,41860.0,-0.9226068
49-3092,Recreational Vehicle Service Technicians,17190,36750.0,45030.0,54880.0,-0.9244052
49-3093,Tire Repairers and Changers,99980,29360.0,34240.0,37630.0,-1.550724
49-9011,Mechanical Door Repairers,27330,38010.0,47010.0,56300.0,-1.383152
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",46410,48580.0,64810.0,89670.0,-0.7606913
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",374770,44100.0,51390.0,65630.0,-0.8491117
49-9031,Home Appliance Repairers,29370,36350.0,46000.0,56320.0,-0.9703799
49-9041,Industrial Machinery Mechanics,386120,48180.0,59830.0,71760.0,-1.133177
49-9043,"Maintenance Workers, Machinery",62770,43580.0,53310.0,64700.0,-0.9735492
49-9044,Millwrights,40930,49010.0,60930.0,74040.0,-1.266085
49-9045,"Refractory Materials Repairers, Except Brickmasons",580,37770.0,50550.0,63940.0,-1.237463
49-9051,Electrical Power-Line Installers and Repairers,119510,62190.0,82340.0,102070.0,-1.081398
49-9052,Telecommunications Line Installers and Repairers,107670,46200.0,60580.0,82950.0,-1.083883
49-9061,Camera and Photographic Equipment Repairers,2120,35700.0,44060.0,50720.0,0.0546422
49-9062,Medical Equipment Repairers,58830,43480.0,57860.0,76340.0,-0.2768838
49-9063,Musical Instrument Repairers and Tuners,6330,30680.0,38150.0,49230.0,-0.5306271
49-9064,Watch and Clock Repairers,1880,32420.0,48370.0,59620.0,-0.2123996
49-9071,"Maintenance and Repair Workers, General",1485990,35800.0,44980.0,57390.0,-1.014408
49-9081,Wind Turbine Service Technicians,9830,48630.0,57320.0,63900.0,-0.9709935
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",35790,31790.0,39690.0,49870.0,-0.7233995
49-9092,Commercial Divers,3860,49370.0,68300.0,107150.0,-1.102728
49-9094,Locksmiths and Safe Repairers,15240,36820.0,47400.0,60110.0,-0.8657498
49-9095,Manufactured Building and Mobile Home Installers,3630,30920.0,36820.0,42820.0,-1.414062
49-9096,Riggers,19260,41500.0,54680.0,70910.0,-1.221519
49-9097,Signal and Track Switch Repairers,6880,68370.0,81300.0,86770.0,-0.858221
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",93650,29850.0,35100.0,41180.0,-1.346555
49-9099,"Installation, Maintenance, and Repair Workers, All Other",172980,36070.0,44500.0,56570.0,-0.5900791
51-1011,First-Line Supervisors of Production and Operating Workers,659930,49510.0,63510.0,80580.0,-0.0845282
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",32140,46870.0,58430.0,75380.0,-0.8684706
51-2021,"Coil Winders, Tapers, and Finishers",10860,36700.0,43160.0,50750.0,-0.8289722
51-2031,Engine and Other Machine Assemblers,50120,39960.0,50850.0,64230.0,-0.9561453
51-2041,Structural Metal Fabricators and Fitters,58870,39000.0,47200.0,56270.0,-1.076307
51-3011,Bakers,205300,28510.0,32780.0,37460.0,-0.3852989
51-3021,Butchers and Meat Cutters,129400,30210.0,36930.0,45150.0,-0.9709924
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",133460,29990.0,35070.0,39100.0,-1.10563
51-3023,Slaughterers and Meat Packers,78660,30690.0,35240.0,38440.0,-1.834668
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",20010,31400.0,37790.0,46560.0,-0.758859
51-3092,Food Batchmakers,166520,30860.0,36580.0,46340.0,-0.3791114
51-3093,Food Cooking Machine Operators and Tenders,26740,30080.0,36700.0,43830.0,-0.5559894
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",63490,35170.0,39970.0,48170.0,-1.234352
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",10650,37830.0,46540.0,54940.0,-0.8046677
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",27900,38160.0,46310.0,55780.0,-1.08921
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",182460,35200.0,39340.0,47520.0,-1.036569
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",6470,36820.0,42450.0,51170.0,-0.7598132
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",73800,35000.0,38910.0,47490.0,-0.9901662
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",19410,37780.0,47020.0,55130.0,-1.06734
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",15480,37650.0,46870.0,59000.0,-0.8703219
51-4041,Machinists,316860,39090.0,48510.0,60870.0,-0.8675535
51-4051,Metal-Refining Furnace Operators and Tenders,19320,41700.0,50280.0,63280.0,-1.167465
51-4052,"Pourers and Casters, Metal",6070,37340.0,45070.0,53080.0,-1.00914
51-4061,"Model Makers, Metal and Plastic",3350,45400.0,57620.0,76120.0,-0.7421977
51-4062,"Patternmakers, Metal and Plastic",2230,44710.0,54970.0,66260.0,-0.6131331
51-4071,Foundry Mold and Coremakers,11330,34970.0,40120.0,48360.0,-1.740349
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",165820,31650.0,37050.0,45620.0,-1.146139
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",137060,34350.0,39210.0,47970.0,-0.74266
51-4111,Tool and Die Makers,61730,47670.0,59800.0,71050.0,-0.5317897
51-4121,"Welders, Cutters, Solderers, and Brazers",408990,39480.0,47540.0,58100.0,-1.197596
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",30940,37270.0,44920.0,51730.0,-1.002411
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",15600,36020.0,40900.0,49160.0,-1.092486
51-4192,"Layout Workers, Metal and Plastic",6890,48990.0,58260.0,63020.0,-0.7221353
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",32050,32500.0,37900.0,45820.0,-0.8999876
51-4194,"Tool Grinders, Filers, and Sharpeners",5320,35060.0,41940.0,54080.0,-0.8809238
51-5111,Prepress Technicians and Workers,25250,35410.0,43560.0,50630.0,0.4107973
51-5112,Printing Press Operators,150010,33770.0,39350.0,48830.0,-0.7093881
51-5113,Print Binding and Finishing Workers,39030,30800.0,36970.0,45770.0,-0.9062089
51-6011,Laundry and Dry-Cleaning Workers,175730,24910.0,29060.0,33240.0,-1.054399
51-6021,"Pressers, Textile, Garment, and Related Materials",28570,27040.0,29690.0,34280.0,-1.950063
51-6031,Sewing Machine Operators,116750,28320.0,31740.0,37020.0,-0.9639661
51-6041,Shoe and Leather Workers and Repairers,8860,27690.0,32460.0,38740.0,-0.990912
51-6042,Shoe Machine Operators and Tenders,2960,28290.0,33060.0,37710.0,-1.029855
51-6051,"Sewers, Hand",3440,28780.0,31530.0,36780.0,-0.5987218
51-6052,"Tailors, Dressmakers, and Custom Sewers",16870,29590.0,34280.0,42340.0,-0.4305268
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,6640,28390.0,32680.0,37410.0,-0.8609312
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",10700,29620.0,34420.0,38930.0,-1.022949
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",16900,29920.0,35750.0,39370.0,-1.241662
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",23830,30510.0,33720.0,37310.0,-1.392929
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14460,35510.0,39860.0,48750.0,-0.8596925
51-6092,Fabric and Apparel Patternmakers,3070,38150.0,60320.0,85630.0,-0.0831096
51-6093,Upholsterers,26990,33480.0,39600.0,47150.0,-1.313735
51-7011,Cabinetmakers and Bench Carpenters,95980,34550.0,38810.0,47660.0,-1.327489
51-7021,Furniture Finishers,14990,32020.0,37960.0,45750.0,-1.197727
51-7031,"Model Makers, Wood",720,38010.0,46940.0,60290.0,-0.7278869
51-7032,"Patternmakers, Wood",330,38180.0,44290.0,50150.0,-1.057897
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",46400,30330.0,36270.0,43050.0,-1.165031
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",63680,31120.0,36830.0,44290.0,-1.130357
51-8011,Nuclear Power Reactor Operators,5450,100190.0,115870.0,131030.0,0.7705302
51-8012,Power Distributors and Dispatchers,9380,83070.0,101650.0,118350.0,0.5012214
51-8013,Power Plant Operators,31590,71160.0,93060.0,104720.0,-0.3482779
51-8021,Stationary Engineers and Boiler Operators,31470,52640.0,67120.0,87030.0,-0.5032496
51-8031,Water and Wastewater Treatment Plant and System Operators,119350,40780.0,51600.0,64720.0,-0.44501
51-8091,Chemical Plant and System Operators,18710,61680.0,82670.0,99430.0,-0.3831282
51-8092,Gas Plant Operators,14290,62220.0,79460.0,94930.0,-0.2982082
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",31360,72320.0,85090.0,99860.0,-0.370036
51-8099,"Plant and System Operators, All Other",15370,45860.0,57470.0,70910.0,-0.6702387
51-9011,Chemical Equipment Operators and Tenders,115370,39360.0,49330.0,63830.0,-0.511521
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",52470,37190.0,46250.0,56820.0,-0.9379141
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",27320,35910.0,43290.0,51960.0,-1.043476
51-9022,"Grinding and Polishing Workers, Hand",14190,31930.0,36960.0,43350.0,-1.146524
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",108900,36400.0,43410.0,50950.0,-0.819664
51-9031,"Cutters and Trimmers, Hand",8250,30470.0,36130.0,41960.0,-0.9479839
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",54110,35050.0,39880.0,48190.0,-1.079282
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",58740,34720.0,39480.0,47870.0,-1.042151
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",15030,36470.0,44530.0,54560.0,-0.9582346
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",579740,35630.0,43900.0,55510.0,-0.0293395
51-9071,Jewelers and Precious Stone and Metal Workers,26280,36210.0,47140.0,60130.0,-0.1560197
51-9081,Dental Laboratory Technicians,33330,36920.0,46050.0,58560.0,0.0013206
51-9082,Medical Appliance Technicians,15680,35620.0,42160.0,50840.0,-0.4949538
51-9083,Ophthalmic Laboratory Technicians,20200,31620.0,36810.0,45180.0,-0.5966759
51-9111,Packaging and Filling Machine Operators and Tenders,369330,31530.0,36750.0,44780.0,-0.978608
51-9123,"Painting, Coating, and Decorating Workers",11990,32760.0,38270.0,46070.0,-0.9705587
51-9141,Semiconductor Processing Technicians,23860,37100.0,44690.0,55630.0,-0.6372312
51-9151,Photographic Process Workers and Processing Machine Operators,5380,30960.0,36280.0,48190.0,-0.3615806
51-9191,Adhesive Bonding Machine Operators and Tenders,11320,31210.0,38780.0,47370.0,-1.311418
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",13200,31830.0,37190.0,45020.0,-1.141885
51-9193,Cooling and Freezing Equipment Operators and Tenders,6420,36340.0,42890.0,50600.0,-0.9604952
