OCC_CODE,OCC_TITLE,TOT_EMP,A_PCT25,A_MEDIAN,A_PCT75,AIOE
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",25200,38040.0,45200.0,50960.0,-0.8847935
37-3013,Tree Trimmers and Pruners,47870,43690.0,50430.0,63130.0,-1.727035
39-2011,Animal Trainers,20110,32870.0,38750.0,48900.0,-0.9167759
39-2021,Animal Caretakers,277300,28870.0,33470.0,37160.0,-0.8890408
39-3011,Gambling Dealers,82980,24480.0,33280.0,45430.0,0.0605832
39-3012,Gambling and Sports Book Writers and Runners,7600,24960.0,30460.0,36310.0,0.4652752
39-3021,Motion Picture Projectionists,1950,29250.0,38180.0,75380.0,-0.3786598
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",119210,27140.0,31150.0,35650.0,-0.2420959
39-3091,Amusement and Recreation Attendants,371590,26430.0,30490.0,35360.0,-0.5246153
39-3092,Costume Attendants,6290,39240.0,54810.0,83090.0,-0.4533608
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",14960,29120.0,34800.0,41530.0,-0.3454376
39-4011,Embalmers,3420,46160.0,56280.0,64760.0,-0.7311451
39-4021,Funeral Attendants,30560,29420.0,34610.0,39230.0,-0.5445412
39-4031,"Morticians, Undertakers, and Funeral Arrangers",25700,38470.0,49800.0,67140.0,-0.1903759
39-5011,Barbers,18100,32050.0,38960.0,59180.0,-0.7294621
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",295460,29060.0,35250.0,48300.0,-0.6824517
39-5091,"Makeup Artists, Theatrical and Performance",3320,28850.0,50280.0,132530.0,-0.4596138
39-5092,Manicurists and Pedicurists,147820,31510.0,34660.0,37660.0,0.0335124
39-5093,Shampooers,8890,27390.0,31470.0,35610.0,-0.905371
39-5094,Skincare Specialists,70240,34130.0,41560.0,55860.0,-0.2628396
39-6011,Baggage Porters and Bellhops,31220,29830.0,36020.0,40780.0,-1.272015
39-6012,Concierges,44200,33860.0,37320.0,45700.0,0.855832
39-9011,Childcare Workers,520180,28000.0,32050.0,36960.0,-0.3834794
39-9031,Exercise Trainers and Group Fitness Instructors,303620,34090.0,46180.0,60920.0,-2.111948
39-9032,Recreation Workers,309640,30460.0,35380.0,41120.0,-0.2441154
39-9041,Residential Advisors,82810,33890.0,39180.0,47590.0,0.4746119
41-1011,First-Line Supervisors of Retail Sales Workers,1113160,37580.0,47320.0,60510.0,0.0191826
41-1012,First-Line Supervisors of Non-Retail Sales Workers,219010,62730.0,84130.0,118190.0,1.316195
41-2011,Cashiers,3148030,27780.0,31190.0,35410.0,-0.2480887
41-2012,Gambling Change Persons and Booth Cashiers,21930,28870.0,34810.0,39350.0,-0.0500926
41-2021,Counter and Rental Clerks,398620,34200.0,38540.0,48290.0,0.0784367
41-2022,Parts Salespersons,265060,30630.0,37440.0,48410.0,-0.1184909
41-2031,Retail Salespersons,3800250,29140.0,34580.0,37850.0,0.0873069
41-3011,Advertising Sales Agents,97470,44980.0,61460.0,91430.0,1.162588
41-3021,Insurance Sales Agents,469480,45520.0,60370.0,91150.0,1.341258
41-3031,"Securities, Commodities, and Financial Services Sales Agents",472300,51600.0,78140.0,129480.0,1.256298
41-3041,Travel Agents,59150,38760.0,48450.0,60880.0,1.133598
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",293930,65640.0,100070.0,146150.0,0.8911985
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1266860,49040.0,66780.0,97570.0,0.8224681
41-9011,Demonstrators and Product Promoters,64770,33860.0,37960.0,50100.0,0.1235652
41-9012,Models,5350,45760.0,89990.0,89990.0,-1.122021
41-9021,Real Estate Brokers,49590,48200.0,72280.0,114220.0,1.149681
41-9022,Real Estate Sales Agents,190600,38940.0,56320.0,85440.0,0.8649445
41-9031,Sales Engineers,56690,90690.0,121520.0,159200.0,1.145416
41-9041,Telemarketers,66430,29120.0,34410.0,38640.0,1.118129
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",4590,31200.0,34530.0,42970.0,1.107101
43-1011,First-Line Supervisors of Office and Administrative Support Workers,1495580,53190.0,66140.0,82340.0,1.038688
43-2011,"Switchboard Operators, Including Answering Service",35730,34250.0,38370.0,46330.0,0.9832644
43-2021,Telephone Operators,3950,35860.0,39130.0,48530.0,1.019712
43-3011,Bill and Account Collectors,165020,38290.0,46040.0,54990.0,1.271991
43-3021,Billing and Posting Clerks,417500,40260.0,47170.0,56350.0,1.333455
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",1455770,41390.0,49210.0,60220.0,1.039749
43-3041,Gambling Cage Workers,13490,31870.0,36990.0,43840.0,0.4026518
43-3051,Payroll and Timekeeping Clerks,156950,45440.0,55290.0,65750.0,1.257632
43-3061,Procurement Clerks,59900,41240.0,48510.0,57680.0,1.487838
43-3071,Tellers,339340,36420.0,39340.0,45550.0,0.4727723
43-4011,Brokerage Clerks,40090,53880.0,62940.0,77400.0,1.144877
43-4021,Correspondence Clerks,6260,38510.0,46740.0,52480.0,1.149758
43-4031,"Court, Municipal, and License Clerks",170010,39730.0,47700.0,59590.0,1.166267
43-4041,"Credit Authorizers, Checkers, and Clerks",11960,40850.0,49130.0,59530.0,1.440296
43-4051,Customer Service Representatives,2725930,35970.0,42830.0,50140.0,0.9562519
43-4061,"Eligibility Interviewers, Government Programs",156260,43850.0,51500.0,61680.0,1.226286
43-4071,File Clerks,78980,35120.0,41270.0,50020.0,0.2839743
43-4081,"Hotel, Motel, and Resort Desk Clerks",261430,29210.0,34270.0,37430.0,0.6063127
43-4111,"Interviewers, Except Eligibility and Loan",157310,37380.0,43830.0,50440.0,1.297031
43-4121,"Library Assistants, Clerical",80070,30190.0,36010.0,44200.0,0.2038919
43-4131,Loan Interviewers and Clerks,173100,42720.0,48950.0,59520.0,1.364395
43-4141,New Accounts Clerks,38030,40050.0,46610.0,51510.0,1.174998
43-4151,Order Clerks,83420,38110.0,44660.0,51890.0,0.8388861
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",92580,42360.0,49440.0,58560.0,1.353098
43-4171,Receptionists and Information Clerks,964530,32660.0,37230.0,44070.0,1.013186
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,127440,37200.0,41460.0,54930.0,0.227312
43-5011,Cargo and Freight Agents,97800,43490.0,49900.0,62230.0,1.405415
43-5021,Couriers and Messengers,71920,35130.0,38340.0,44630.0,-0.9591126
43-5031,Public Safety Telecommunicators,101140,42140.0,50730.0,62840.0,0.9074452
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",211000,40240.0,48880.0,61520.0,1.234523
43-5041,"Meter Readers, Utilities",19620,39620.0,49180.0,68030.0,-0.9723772
43-5051,Postal Service Clerks,78060,55410.0,61630.0,74050.0,-0.5186997
43-5052,Postal Service Mail Carriers,336040,46030.0,57490.0,75300.0,-1.064715
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",111930,47380.0,56530.0,72970.0,-1.185001
43-5061,"Production, Planning, and Expediting Clerks",385000,46600.0,57770.0,71480.0,0.6999103
43-5071,"Shipping, Receiving, and Inventory Clerks",857630,37040.0,43190.0,49390.0,-0.7463213
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",49720,38650.0,45650.0,53060.0,-0.1860789
43-6011,Executive Secretaries and Executive Administrative Assistants,472770,60000.0,74260.0,90440.0,1.079643
43-6012,Legal Secretaries and Administrative Assistants,154540,42720.0,54140.0,72090.0,1.014541
43-6013,Medical Secretaries and Administrative Assistants,830760,37880.0,44640.0,49720.0,1.217982
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",1737820,37770.0,46290.0,55650.0,1.099056
43-9021,Data Entry Keyers,135280,34900.0,39850.0,47260.0,0.3108081
43-9022,Word Processors and Typists,36030,39740.0,47850.0,56000.0,0.6219606
43-9031,Desktop Publishers,4000,42680.0,53620.0,71990.0,0.3437743
43-9041,Insurance Claims and Policy Processing Clerks,229070,41600.0,48450.0,59500.0,1.240201
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",62730,34440.0,38150.0,44940.0,-0.8184676
43-9061,"Office Clerks, General",2510550,35350.0,43630.0,52560.0,0.9888986
43-9071,"Office Machine Operators, Except Computer",24740,34420.0,39020.0,46680.0,-0.5171404
43-9081,Proofreaders and Copy Markers,5160,38590.0,49210.0,62380.0,1.288375
43-9111,Statistical Assistants,5900,45970.0,51440.0,63620.0,1.389965
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",29530,47660.0,59330.0,76640.0,-0.4791843
45-2011,Agricultural Inspectors,12090,42740.0,50990.0,64960.0,0.1704867
45-2021,Animal Breeders,1730,43310.0,52000.0,59630.0,-1.044292
45-2041,"Graders and Sorters, Agricultural Products",26870,33550.0,35430.0,38010.0,-1.370968
45-2091,Agricultural Equipment Operators,30940,36640.0,42580.0,48690.0,-1.145156
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",261690,34280.0,35690.0,38950.0,-1.601349
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",35420,31220.0,36150.0,44280.0,-1.108432
45-4011,Forest and Conservation Workers,5630,36400.0,43680.0,45200.0,-1.064205
45-4021,Fallers,4110,43670.0,53900.0,65040.0,-1.795407
45-4022,Logging Equipment Operators,22520,43750.0,49210.0,60640.0,-1.003702
45-4023,Log Graders and Scalers,3310,38390.0,46710.0,56200.0,-0.4768305
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,806080,62400.0,78690.0,100200.0,-0.3054048
47-2011,Boilermakers,10170,62230.0,73340.0,93520.0,-1.097532
47-2021,Brickmasons and Blockmasons,53520,49430.0,60800.0,77290.0,-1.75434
47-2022,Stonemasons,8750,44820.0,51990.0,64120.0,-1.714759
47-2031,Carpenters,697740,47550.0,59310.0,75620.0,-1.323631
47-2041,Carpet Installers,14980,39140.0,49850.0,65530.0,-1.564577
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",24850,44760.0,54340.0,72390.0,-1.301024
47-2043,Floor Sanders and Finishers,4140,41320.0,49150.0,58230.0,-1.748722
47-2044,Tile and Stone Setters,38740,44540.0,52240.0,64980.0,-1.22543
47-2051,Cement Masons and Concrete Finishers,205230,46020.0,54660.0,65840.0,-1.777407
47-2053,Terrazzo Workers and Finishers,1450,46940.0,57260.0,73490.0,-1.776065
47-2061,Construction Laborers,1057660,38100.0,46730.0,58910.0,-1.622988
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",45680,44740.0,51650.0,66060.0,-1.184739
47-2072,Pile Driver Operators,3040,54750.0,70510.0,103960.0,-1.220009
47-2073,Operating Engineers and Other Construction Equipment Operators,469270,47780.0,58710.0,75750.0,-0.8815078
47-2081,Drywall and Ceiling Tile Installers,82900,46880.0,58140.0,72660.0,-1.647971
47-2082,Tapers,12500,50780.0,64700.0,82990.0,-1.540774
47-2111,Electricians,742580,48820.0,62350.0,81730.0,-0.7796905
47-2121,Glaziers,57000,45530.0,55440.0,68300.0,-1.388901
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",38610,40270.0,48680.0,60420.0,-1.618772
47-2132,"Insulation Workers, Mechanical",25640,47480.0,57250.0,75300.0,-1.268615
47-2141,"Painters, Construction and Maintenance",224180,42510.0,48660.0,60270.0,-1.58799
47-2142,Paperhangers,1520,40930.0,48260.0,58470.0,-1.72753
47-2151,Pipelayers,33580,42320.0,48710.0,60980.0,-1.225611
47-2152,"Plumbers, Pipefitters, and Steamfitters",455940,48860.0,62970.0,81900.0,-1.121219
47-2161,Plasterers and Stucco Masons,20880,46990.0,56020.0,72210.0,-1.755588
47-2171,Reinforcing Iron and Rebar Workers,14140,47300.0,59280.0,74190.0,-1.970997
47-2181,Roofers,136740,45300.0,50970.0,64010.0,-1.752941
47-2211,Sheet Metal Workers,117470,47290.0,60850.0,79620.0,-1.174972
47-2221,Structural Iron and Steel Workers,64720,49090.0,62700.0,82780.0,-1.780065
47-2231,Solar Photovoltaic Installers,28280,46040.0,51860.0,63020.0,-0.9441692
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",15660,38600.0,46480.0,58080.0,-1.94229
47-3012,Helpers--Carpenters,24610,35870.0,41600.0,46780.0,-1.425282
47-3013,Helpers--Electricians,64440,36400.0,39890.0,47520.0,-1.506896
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",7220,35230.0,38140.0,45290.0,-2.04484
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",43640,35750.0,39270.0,46550.0,-1.678876
47-3016,Helpers--Roofers,5170,34800.0,40590.0,47570.0,-1.89822
47-4011,Construction and Building Inspectors,137210,57300.0,72120.0,92330.0,0.2860245
47-4021,Elevator and Escalator Installers and Repairers,23340,76700.0,106580.0,131740.0,-0.8604742
47-4031,Fence Erectors,22640,39040.0,46940.0,57070.0,-1.902113
47-4041,Hazardous Materials Removal Workers,50570,42710.0,48490.0,62150.0,-0.6887439
47-4051,Highway Maintenance Workers,151750,41540.0,49070.0,59600.0,-1.27909
47-4061,Rail-Track Laying and Maintenance Equipment Operators,16480,51630.0,67370.0,79330.0,-1.39906
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,29050,42700.0,49140.0,60320.0,-1.210591
47-5011,"Derrick Operators, Oil and Gas",11040,49440.0,62740.0,72820.0,-1.415002
47-5012,"Rotary Drill Operators, Oil and Gas",13090,52600.0,65010.0,81550.0,-0.7737326
47-5013,"Service Unit Operators, Oil and Gas",44120,47330.0,57980.0,70510.0,-0.971916
47-5041,Continuous Mining Machine Operators,14340,50850.0,63380.0,76850.0,-1.165492
47-5051,"Rock Splitters, Quarry",3080,39990.0,47460.0,58290.0,-1.763494
47-5071,"Roustabouts, Oil and Gas",45330,38330.0,47510.0,57170.0,-1.518977
47-5081,Helpers--Extraction Workers,6720,39980.0,48400.0,57560.0,-1.543154
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",600680,61240.0,78300.0,99630.0,-0.0205169
49-2011,"Computer, Automated Teller, and Office Machine Repairers",73010,38290.0,46860.0,59420.0,-0.3458247
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",11400,50610.0,64190.0,84770.0,-0.6335382
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",153890,50580.0,62630.0,80040.0,-0.853048
49-2091,Avionics Technicians,20900,65170.0,81390.0,98990.0,-0.1728535
49-2092,"Electric Motor, Power Tool, and Related Repairers",16570,44480.0,53990.0,66180.0,-0.8106341
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",7310,65750.0,82730.0,95730.0,-0.8303875
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",59990,56750.0,71300.0,85160.0,-0.4632031
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",23040,79930.0,100940.0,114740.0,-0.5522636
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",10140,39970.0,47940.0,58900.0,-0.7915968
49-2097,Audiovisual Equipment Installers and Repairers,22170,43330.0,50620.0,63250.0,-0.571284
49-2098,Security and Fire Alarm Systems Installers,81510,47330.0,59300.0,71340.0,-0.6926484
49-3011,Aircraft Mechanics and Service Technicians,136390,61920.0,78680.0,95050.0,-0.6551197
49-3021,Automotive Body and Related Repairers,155220,45000.0,51680.0,64780.0,-1.180589
49-3022,Automotive Glass Installers and Repairers,18940,39990.0,47260.0,58160.0,-1.202285
49-3023,Automotive Service Technicians and Mechanics,688840,38140.0,49670.0,65660.0,-0.9547055
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,287230,49240.0,60640.0,73690.0,-1.010472
49-3041,Farm Equipment Mechanics and Service Technicians,36880,45660.0,52080.0,63070.0,-1.20703
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",180270,53500.0,63980.0,78090.0,-1.169815
49-3043,Rail Car Repairers,18300,51640.0,65680.0,80150.0,-1.448102
49-3051,Motorboat Mechanics and Service Technicians,24250,45070.0,54950.0,65120.0,-0.8863602
49-3052,Motorcycle Mechanics,14010,38270.0,47200.0,58880.0,-0.763721
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,34240,38260.0,46560.0,56080.0,-0.8941408
49-3091,Bicycle Repairers,12590,35880.0,40360.0,47560.0,-0.9226068
49-3092,Recreational Vehicle Service Technicians,18710,43370.0,50540.0,63300.0,-0.9244052
49-3093,Tire Repairers and Changers,106620,33990.0,37120.0,43810.0,-1.550724
49-9011,Mechanical Door Repairers,27970,44720.0,51050.0,61350.0,-1.383152
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",46920,53060.0,74690.0,97400.0,-0.7606913
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",396870,47850.0,59810.0,74820.0,-0.8491117
49-9031,Home Appliance Repairers,31940,40280.0,49410.0,61750.0,-0.9703799
49-9041,Industrial Machinery Mechanics,421940,52710.0,63760.0,78070.0,-1.133177
49-9043,"Maintenance Workers, Machinery",56540,48600.0,60500.0,72260.0,-0.9735492
49-9044,Millwrights,40660,55420.0,65170.0,80580.0,-1.266085
49-9045,"Refractory Materials Repairers, Except Brickmasons",1100,48380.0,58540.0,73940.0,-1.237463
49-9051,Electrical Power-Line Installers and Repairers,123680,65740.0,92560.0,107940.0,-1.081398
49-9052,Telecommunications Line Installers and Repairers,98360,50620.0,70500.0,95520.0,-1.083883
49-9061,Camera and Photographic Equipment Repairers,2010,42590.0,49300.0,62400.0,0.0546422
49-9062,Medical Equipment Repairers,60830,48100.0,62630.0,79440.0,-0.2768838
49-9063,Musical Instrument Repairers and Tuners,5730,35820.0,45320.0,56960.0,-0.5306271
49-9064,Watch and Clock Repairers,1300,46530.0,60690.0,77340.0,-0.2123996
49-9071,"Maintenance and Repair Workers, General",1531700,39050.0,48620.0,61710.0,-1.014408
49-9081,Wind Turbine Service Technicians,11220,58910.0,62580.0,75640.0,-0.9709935
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",28260,38580.0,47350.0,56290.0,-0.7233995
49-9092,Commercial Divers,3430,49370.0,61130.0,93840.0,-1.102728
49-9094,Locksmiths and Safe Repairers,15550,40650.0,50490.0,64330.0,-0.8657498
49-9095,Manufactured Building and Mobile Home Installers,2610,35290.0,41080.0,48410.0,-1.414062
49-9096,Riggers,24190,47940.0,62060.0,79340.0,-1.221519
49-9097,Signal and Track Switch Repairers,8210,75680.0,83600.0,95620.0,-0.858221
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",97540,33760.0,38860.0,46600.0,-1.346555
49-9099,"Installation, Maintenance, and Repair Workers, All Other",183690,40700.0,48640.0,61090.0,-0.5900791
51-1011,First-Line Supervisors of Production and Operating Workers,685140,56330.0,71190.0,86770.0,-0.0845282
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",32890,53180.0,61680.0,75240.0,-0.8684706
51-2021,"Coil Winders, Tapers, and Finishers",12170,39380.0,47260.0,57800.0,-0.8289722
51-2031,Engine and Other Machine Assemblers,38420,42790.0,52540.0,70050.0,-0.9561453
51-2041,Structural Metal Fabricators and Fitters,53380,44290.0,49900.0,59810.0,-1.076307
51-3011,Bakers,231890,31470.0,36650.0,42570.0,-0.3852989
51-3021,Butchers and Meat Cutters,140040,34460.0,38960.0,47200.0,-0.9709924
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",141090,34050.0,37700.0,43450.0,-1.10563
51-3023,Slaughterers and Meat Packers,67500,35940.0,39790.0,45930.0,-1.834668
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",19500,36610.0,42730.0,48680.0,-0.758859
51-3092,Food Batchmakers,171660,35340.0,40790.0,49010.0,-0.3791114
51-3093,Food Cooking Machine Operators and Tenders,27660,35310.0,40550.0,47420.0,-0.5559894
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",65700,39370.0,46980.0,54360.0,-1.234352
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",8760,41350.0,49240.0,59270.0,-0.8046677
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",22350,41600.0,48630.0,57730.0,-1.08921
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",174430,38400.0,45590.0,52150.0,-1.036569
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",5310,41100.0,46630.0,56820.0,-0.7598132
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",70110,38420.0,45190.0,51380.0,-0.9901662
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",18970,41180.0,48620.0,58100.0,-1.06734
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",13810,41650.0,48310.0,61290.0,-0.8703219
51-4041,Machinists,298790,46250.0,56150.0,64910.0,-0.8675535
51-4051,Metal-Refining Furnace Operators and Tenders,20330,46550.0,55770.0,65070.0,-1.167465
51-4052,"Pourers and Casters, Metal",5830,41410.0,48940.0,59850.0,-1.00914
51-4061,"Model Makers, Metal and Plastic",3230,48860.0,62700.0,79470.0,-0.7421977
51-4062,"Patternmakers, Metal and Plastic",1570,47520.0,54540.0,66590.0,-0.6131331
51-4071,Foundry Mold and Coremakers,12720,39370.0,45700.0,51360.0,-1.740349
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",154820,36290.0,41230.0,49100.0,-1.146139
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",129850,38320.0,46060.0,56220.0,-0.74266
51-4111,Tool and Die Makers,55130,51200.0,63180.0,77430.0,-0.5317897
51-4121,"Welders, Cutters, Solderers, and Brazers",424040,45580.0,51000.0,61610.0,-1.197596
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",36290,39480.0,47060.0,55870.0,-1.002411
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",14590,39900.0,47450.0,56330.0,-1.092486
51-4192,"Layout Workers, Metal and Plastic",5610,51810.0,61870.0,76980.0,-0.7221353
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",31510,36620.0,41600.0,48990.0,-0.8999876
51-4194,"Tool Grinders, Filers, and Sharpeners",5730,39520.0,48970.0,60210.0,-0.8809238
51-5111,Prepress Technicians and Workers,23070,39000.0,47300.0,57530.0,0.4107973
51-5112,Printing Press Operators,145110,36970.0,45160.0,54340.0,-0.7093881
51-5113,Print Binding and Finishing Workers,36470,36070.0,39820.0,48240.0,-0.9062089
51-6011,Laundry and Dry-Cleaning Workers,195360,29530.0,33800.0,36760.0,-1.054399
51-6021,"Pressers, Textile, Garment, and Related Materials",26830,29060.0,33880.0,36830.0,-1.950063
51-6031,Sewing Machine Operators,109590,31200.0,36000.0,40810.0,-0.9639661
51-6041,Shoe and Leather Workers and Repairers,7640,29400.0,35950.0,41400.0,-0.990912
51-6042,Shoe Machine Operators and Tenders,3270,30450.0,38160.0,43390.0,-1.029855
51-6051,"Sewers, Hand",2240,29210.0,33760.0,38180.0,-0.5987218
51-6052,"Tailors, Dressmakers, and Custom Sewers",16290,33480.0,40860.0,49780.0,-0.4305268
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,5820,32350.0,37320.0,43230.0,-0.8609312
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",8960,32380.0,37940.0,43710.0,-1.022949
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",14530,34530.0,38260.0,44180.0,-1.241662
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",20600,35270.0,37660.0,40970.0,-1.392929
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",14900,38990.0,44980.0,54690.0,-0.8596925
51-6092,Fabric and Apparel Patternmakers,2860,44110.0,67670.0,91080.0,-0.0831096
51-6093,Upholsterers,20990,37200.0,46190.0,51740.0,-1.313735
51-7011,Cabinetmakers and Bench Carpenters,79540,38240.0,46020.0,54010.0,-1.327489
51-7021,Furniture Finishers,14230,36770.0,42530.0,49020.0,-1.197727
51-7031,"Model Makers, Wood",360,40420.0,51850.0,80380.0,-0.7278869
51-7032,"Patternmakers, Wood",180,45450.0,52520.0,77410.0,-1.057897
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",43140,35550.0,39950.0,47770.0,-1.165031
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",63350,36260.0,40440.0,47650.0,-1.130357
51-8011,Nuclear Power Reactor Operators,5720,107170.0,122610.0,131520.0,0.7705302
51-8012,Power Distributors and Dispatchers,9180,91670.0,107240.0,128690.0,0.5012214
51-8013,Power Plant Operators,30720,77400.0,99670.0,111980.0,-0.3482779
51-8021,Stationary Engineers and Boiler Operators,30780,60110.0,75190.0,96420.0,-0.5032496
51-8031,Water and Wastewater Treatment Plant and System Operators,126750,47020.0,58260.0,71280.0,-0.44501
51-8091,Chemical Plant and System Operators,17840,57080.0,73540.0,98050.0,-0.3831282
51-8092,Gas Plant Operators,15910,73150.0,83400.0,100000.0,-0.2982082
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",34860,77970.0,97540.0,104660.0,-0.370036
51-8099,"Plant and System Operators, All Other",15950,47860.0,61710.0,76910.0,-0.6702387
51-9011,Chemical Equipment Operators and Tenders,127410,45660.0,57090.0,71400.0,-0.511521
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",54200,41830.0,49500.0,61350.0,-0.9379141
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",28550,38990.0,46890.0,58440.0,-1.043476
51-9022,"Grinding and Polishing Workers, Hand",11850,36660.0,41690.0,48410.0,-1.146524
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",100840,39800.0,47680.0,57940.0,-0.819664
51-9031,"Cutters and Trimmers, Hand",7070,33860.0,38800.0,48790.0,-0.9479839
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",47540,38540.0,45700.0,52000.0,-1.079282
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",57310,38410.0,45130.0,51970.0,-1.042151
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",16160,39250.0,47010.0,57840.0,-0.9582346
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",591180,38740.0,47460.0,59970.0,-0.0293395
51-9071,Jewelers and Precious Stone and Metal Workers,23420,38030.0,49140.0,63210.0,-0.1560197
51-9081,Dental Laboratory Technicians,33920,39250.0,48310.0,62320.0,0.0013206
51-9082,Medical Appliance Technicians,11490,40300.0,47060.0,58710.0,-0.4949538
51-9083,Ophthalmic Laboratory Technicians,18740,35580.0,38420.0,45410.0,-0.5966759
51-9111,Packaging and Filling Machine Operators and Tenders,383860,36250.0,40900.0,48440.0,-0.978608
51-9123,"Painting, Coating, and Decorating Workers",8470,34540.0,40860.0,50700.0,-0.9705587
51-9141,Semiconductor Processing Technicians,32150,45320.0,51180.0,74640.0,-0.6372312
51-9151,Photographic Process Workers and Processing Machine Operators,5550,34460.0,40100.0,51590.0,-0.3615806
51-9191,Adhesive Bonding Machine Operators and Tenders,12170,36420.0,45210.0,52060.0,-1.311418
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",13890,37140.0,41460.0,48280.0,-1.141885
51-9193,Cooling and Freezing Equipment Operators and Tenders,6590,36150.0,40160.0,49150.0,-0.9604952
51-9194,Etchers and Engravers,8390,35650.0,40450.0,48510.0,-0.6395226
